,loan_amnt,int_rate,installment
17714,12000,10.74%,259.36
17715,6000,9.63%,192.57
17716,3100,11.11%,101.66
17717,7200,7.29%,223.28
17718,8000,5.79%,242.62
17719,10000,10.00%,322.68
17720,10000,9.63%,320.94
17721,8000,10.37%,259.53
17722,4000,10.74%,130.47
17723,13000,5.79%,394.25
17724,2100,11.11%,45.78
17725,7500,7.29%,232.58
17726,8500,5.79%,257.78
17727,10400,17.14%,259.26
17728,4000,10.37%,129.77
17729,21250,16.40%,521.29
17730,5000,14.17%,171.31
17731,9600,14.91%,227.94
17732,2400,13.06%,80.94
17733,7450,13.06%,251.24
17734,3000,13.06%,101.17
17735,9600,14.91%,332.37
17736,20000,19.36%,522.79
17737,8125,17.14%,202.54
17738,25000,19.36%,653.48
17739,5000,7.29%,155.05
17740,12500,6.92%,385.51
17741,18000,11.11%,392.36
17742,12000,13.43%,275.69
17743,10000,12.68%,225.9
17744,16000,13.43%,367.59
17745,5000,5.79%,151.64
17746,9000,13.80%,306.73
17747,14000,6.92%,431.77
17748,4000,7.29%,124.04
17749,5000,18.25%,127.65
17750,8000,10.00%,258.14
17751,25000,19.74%,658.74
17752,20000,20.11%,531.11
17753,8000,11.11%,262.33
17754,8000,18.99%,207.49
17755,15000,10.37%,486.62
17756,5000,7.66%,155.9
17757,17000,11.11%,370.56
17758,3500,6.92%,107.95
17759,25000,7.29%,775.25
17760,4000,14.17%,137.05
17761,13000,15.65%,313.73
17762,8000,10.74%,260.93
17763,5000,11.11%,108.99
17764,9800,7.29%,303.9
17765,34800,16.77%,1236.74
17766,35000,7.29%,1085.35
17767,3200,13.80%,109.06
17768,7000,9.63%,224.66
17769,16800,9.63%,539.18
17770,9000,5.79%,272.95
17771,14600,21.59%,399.85
17772,32525,13.43%,747.23
17773,10000,10.00%,212.48
17774,7200,10.74%,234.84
17775,12000,11.11%,393.5
17776,8000,13.06%,269.79
17777,4000,6.92%,123.37
17778,8000,14.91%,189.95
17779,5000,10.00%,161.34
17780,5000,5.42%,150.8
17781,6000,14.91%,142.46
17782,12000,14.54%,413.29
17783,25000,20.48%,669.05
17784,7000,10.74%,228.32
17785,4950,16.40%,121.43
17786,10000,10.37%,214.3
17787,5000,16.02%,175.84
17788,15000,15.28%,359.06
17789,10000,10.37%,214.3
17790,18000,16.02%,437.92
17791,15000,10.37%,486.62
17792,14700,13.43%,498.36
17793,16000,13.43%,367.59
17794,12000,7.66%,374.16
17795,10000,7.66%,311.8
17796,8000,7.29%,248.08
17797,5800,14.54%,199.76
17798,15200,10.74%,328.52
17799,5450,15.28%,130.46
17800,10000,17.88%,253.29
17801,4800,10.37%,155.72
17802,5000,6.92%,154.21
17803,4750,10.00%,153.27
17804,9000,10.37%,192.87
17805,25000,7.66%,779.5
17806,7000,10.74%,151.3
17807,10200,10.37%,218.59
17808,3500,12.68%,117.4
17809,9000,5.79%,272.95
17810,16000,11.11%,524.66
17811,8000,12.68%,180.72
17812,11000,10.37%,356.86
17813,21000,12.68%,474.39
17814,16000,11.11%,348.76
17815,24000,12.68%,542.16
17816,4800,7.29%,148.85
17817,12000,7.66%,374.16
17818,12000,7.66%,374.16
17819,12700,7.29%,393.83
17820,9000,7.29%,279.09
17821,25000,13.06%,569.6
17822,10800,6.92%,333.08
17823,16000,9.63%,337.05
17824,14125,17.88%,357.77
17825,33000,16.40%,809.53
17826,2800,10.00%,90.35
17827,5000,10.00%,161.34
17828,17600,12.68%,397.58
17829,1500,10.74%,48.93
17830,8000,13.06%,269.79
17831,21000,12.68%,474.39
17832,4000,5.79%,121.31
17833,4500,12.68%,150.94
17834,2400,12.68%,80.5
17835,12000,7.66%,374.16
17836,6500,7.29%,201.57
17837,14000,15.65%,337.86
17838,6600,11.11%,216.42
17839,14000,17.51%,351.79
17840,5000,13.80%,115.83
17841,7000,11.11%,229.54
17842,18000,12.68%,603.73
17843,2000,13.80%,68.17
17844,6600,14.54%,227.31
17845,13075,7.29%,405.46
17846,20000,16.77%,494.59
17847,6000,10.37%,194.65
17848,14000,18.25%,357.42
17849,5500,5.42%,165.88
17850,12500,11.11%,409.89
17851,4500,12.68%,150.94
17852,7500,10.00%,242.01
17853,25000,13.80%,579.12
17854,14700,7.66%,458.35
17855,30000,14.91%,1038.64
17856,12000,10.37%,389.3
17857,8000,14.91%,189.95
17858,5000,10.37%,162.21
17859,5000,12.68%,167.71
17860,12000,15.28%,287.25
17861,2000,15.28%,69.61
17862,6000,16.77%,148.38
17863,35000,10.37%,750.04
17864,5000,16.02%,175.84
17865,2000,13.43%,67.81
17866,6000,5.79%,181.97
17867,18500,13.06%,421.51
17868,30000,16.40%,735.94
17869,17075,16.02%,415.42
17870,16000,15.65%,559.76
17871,5000,11.11%,163.96
17872,6000,10.00%,193.61
17873,10000,13.43%,339.02
17874,20000,13.43%,459.48
17875,35000,12.68%,790.64
17876,5000,12.68%,112.95
17877,30000,17.51%,753.83
17878,35000,14.91%,1211.75
17879,3500,14.17%,119.92
17880,16000,13.06%,539.57
17881,13200,14.91%,457.01
17882,30000,10.37%,642.89
17883,4000,5.42%,120.64
17884,4500,11.11%,147.56
17885,20000,10.74%,432.26
17886,12000,16.77%,296.75
17887,8400,13.80%,194.59
17888,10000,14.91%,237.43
17889,8000,10.00%,258.14
17890,9600,15.65%,231.68
17891,3000,15.28%,104.41
17892,10400,10.37%,337.39
17893,2500,15.65%,87.47
17894,3625,17.14%,129.5
17895,5000,13.43%,169.51
17896,18000,10.74%,389.04
17897,3000,9.63%,96.29
17898,35000,13.06%,797.44
17899,30000,16.40%,735.94
17900,12300,10.74%,265.84
17901,8000,7.29%,248.08
17902,20000,14.17%,467.13
17903,8000,9.63%,256.76
17904,2300,18.99%,59.66
17905,3500,10.37%,113.55
17906,4200,10.37%,136.26
17907,3500,10.37%,113.55
17908,6000,6.92%,185.05
17909,12000,15.65%,289.59
17910,11000,11.11%,239.78
17911,20000,13.06%,455.68
17912,5000,16.77%,177.7
17913,1375,11.11%,45.09
17914,4000,10.00%,129.07
17915,12000,14.91%,415.46
17916,12000,13.43%,275.69
17917,5400,11.11%,177.08
17918,1675,13.80%,38.81
17919,5000,17.14%,124.64
17920,12500,7.29%,387.63
17921,16000,13.06%,539.57
17922,14000,14.17%,479.65
17923,35000,14.17%,817.48
17924,9600,7.66%,299.33
17925,10000,13.06%,337.23
17926,3000,5.79%,90.99
17927,20000,18.25%,510.6
17928,9600,10.37%,205.73
17929,3500,7.66%,70.4
17930,6400,16.02%,155.71
17931,12000,7.29%,372.12
17932,20050,11.11%,437.04
17933,8000,10.00%,169.98
17934,10000,16.40%,245.32
17935,18000,11.11%,590.24
17936,4500,13.06%,151.76
17937,7350,10.74%,158.86
17938,12000,10.37%,389.3
17939,19000,10.74%,410.65
17940,2250,5.42%,67.86
17941,19000,10.37%,407.17
17942,20000,15.65%,482.65
17943,16000,17.14%,398.85
17944,10000,14.91%,237.43
17945,15000,14.54%,516.61
17946,35000,7.66%,1091.3
17947,20000,12.68%,451.8
17948,25000,13.80%,579.12
17949,9000,16.77%,222.57
17950,2000,7.29%,62.02
17951,8000,15.28%,278.43
17952,8000,7.66%,249.44
17953,6700,6.92%,206.64
17954,7000,9.63%,224.66
17955,25000,12.68%,564.74
17956,8400,14.17%,196.2
17957,3600,5.42%,108.58
17958,13000,10.74%,280.97
17959,22000,10.74%,717.55
17960,3500,7.66%,109.13
17961,18550,10.74%,400.93
17962,15000,10.74%,324.2
17963,7000,13.06%,236.07
17964,8400,16.40%,206.07
17965,6000,13.43%,137.85
17966,3000,17.51%,75.39
17967,2000,10.37%,42.86
17968,3000,12.68%,100.63
17969,9000,10.00%,290.41
17970,3600,13.43%,122.05
17971,4500,13.43%,152.56
17972,17600,12.68%,397.58
17973,5000,10.37%,107.15
17974,7500,7.66%,233.85
17975,4000,5.79%,121.31
17976,2500,10.74%,81.54
17977,35000,16.02%,851.51
17978,2000,7.66%,40.23
17979,10000,5.42%,301.6
17980,7000,6.92%,215.89
17981,5000,10.00%,106.24
17982,25000,13.43%,574.35
17983,3000,6.92%,92.53
17984,4000,13.06%,134.9
17985,20000,20.48%,535.24
17986,19000,20.48%,710.77
17987,6600,13.06%,222.58
17988,3000,10.74%,97.85
17989,4800,13.06%,109.37
17990,20000,16.40%,490.63
17991,9600,17.14%,342.94
17992,2525,10.37%,81.92
17993,2000,7.29%,62.02
17994,20000,14.91%,474.86
17995,11500,15.28%,275.28
17996,14500,15.65%,349.93
17997,6000,5.42%,180.96
17998,26000,17.14%,648.13
17999,21600,10.37%,700.73
18000,17000,14.91%,403.63
18001,23325,16.77%,576.81
18002,4900,14.54%,168.76
18003,7500,5.79%,227.46
18004,12000,11.11%,261.57
18005,9000,10.37%,192.87
18006,35000,9.63%,1123.29
18007,16000,15.65%,386.12
18008,3000,10.37%,97.33
18009,8000,10.37%,259.53
18010,9800,7.29%,303.9
18011,5000,16.02%,175.84
18012,4000,10.37%,129.77
18013,2400,10.74%,78.28
18014,6000,10.37%,128.58
18015,10000,6.92%,308.41
18016,6000,7.29%,186.06
18017,2000,5.42%,60.32
18018,12000,5.79%,363.93
18019,4000,10.00%,129.07
18020,24000,20.85%,647.26
18021,16700,7.66%,520.71
18022,20000,10.37%,428.6
18023,15000,11.11%,491.87
18024,5500,7.66%,171.49
18025,7000,7.29%,217.07
18026,35000,14.54%,824.23
18027,15000,12.68%,338.85
18028,18000,12.68%,603.73
18029,14400,7.29%,446.55
18030,18000,13.80%,416.97
18031,16500,15.28%,394.97
18032,9000,16.40%,220.78
18033,24000,10.37%,778.59
18034,12000,16.40%,294.38
18035,9600,10.37%,205.73
18036,4600,5.42%,138.74
18037,7000,20.11%,185.89
18038,5000,17.14%,124.64
18039,2500,7.29%,49.85
18040,25000,14.17%,583.92
18041,6000,6.92%,185.05
18042,3000,12.68%,100.63
18043,22750,14.91%,540.15
18044,10000,18.99%,259.36
18045,12000,5.79%,363.93
18046,3075,5.42%,92.75
18047,20000,18.25%,510.6
18048,24000,16.02%,583.89
18049,35000,7.29%,1085.35
18050,5950,7.29%,184.51
18051,8000,9.63%,256.76
18052,8000,17.51%,201.03
18053,8000,15.65%,193.06
18054,3000,13.43%,101.71
18055,2100,9.63%,67.4
18056,4800,7.29%,148.85
18057,18000,13.80%,416.97
18058,3600,10.00%,116.17
18059,5500,5.79%,166.8
18060,10000,5.42%,301.6
18061,2000,7.29%,62.02
18062,9750,16.40%,239.18
18063,6800,16.77%,168.16
18064,4000,10.37%,85.72
18065,10000,16.77%,247.3
18066,18275,14.17%,426.84
18067,2000,7.66%,62.36
18068,8000,7.66%,249.44
18069,3000,13.06%,101.17
18070,7925,14.91%,188.17
18071,24000,15.28%,574.5
18072,6600,11.11%,216.42
18073,10000,10.37%,324.42
18074,5000,10.37%,162.21
18075,10000,11.11%,327.91
18076,4000,16.77%,98.92
18077,9050,7.29%,280.64
18078,8500,7.29%,263.59
18079,12000,10.74%,391.39
18080,12750,7.29%,395.38
18081,6000,6.92%,185.05
18082,20000,10.00%,645.35
18083,5550,7.29%,172.11
18084,7000,7.29%,217.07
18085,14400,5.79%,436.71
18086,8000,14.17%,186.86
18087,1000,9.63%,32.1
18088,25000,18.62%,911.61
18089,35000,14.91%,1211.75
18090,6000,12.68%,201.25
18091,10000,10.37%,324.42
18092,14500,17.88%,367.26
18093,30000,16.77%,741.88
18094,6000,5.42%,180.96
18095,11000,14.17%,256.93
18096,5100,13.06%,116.2
18097,9500,6.92%,292.99
18098,20400,14.91%,706.28
18099,12600,6.92%,388.6
18100,6000,12.68%,135.54
18101,15800,10.74%,341.49
18102,10000,7.29%,310.1
18103,5200,10.37%,168.7
18104,11500,10.74%,375.09
18105,4000,14.54%,137.77
18106,6000,10.74%,195.7
18107,5600,5.79%,169.84
18108,4800,14.17%,164.45
18109,6000,10.00%,193.61
18110,8000,14.17%,186.86
18111,25000,18.25%,638.25
18112,10200,13.06%,343.98
18113,12000,15.28%,417.64
18114,8000,6.92%,246.73
18115,13500,7.29%,418.64
18116,17600,20.85%,474.66
18117,9125,10.74%,197.22
18118,8000,13.80%,272.65
18119,12375,10.37%,401.46
18120,12000,7.29%,372.12
18121,6000,7.66%,187.08
18122,9900,10.00%,210.35
18123,12000,10.37%,389.3
18124,9000,12.68%,301.87
18125,8000,7.29%,248.08
18126,22000,13.80%,509.63
18127,2500,16.02%,60.83
18128,5825,13.43%,197.48
18129,18000,16.77%,445.13
18130,16450,16.02%,578.5
18131,2500,10.74%,54.04
18132,6000,7.66%,120.69
18133,15350,17.88%,388.79
18134,2400,11.11%,78.7
18135,10000,14.91%,237.43
18136,25000,13.80%,852.02
18137,5500,11.11%,180.35
18138,12000,11.11%,393.5
18139,6000,10.74%,195.7
18140,16000,12.68%,536.65
18141,2500,10.74%,81.54
18142,8000,15.65%,193.06
18143,18000,16.40%,441.56
18144,13000,10.37%,421.74
18145,8000,13.06%,182.28
18146,1500,14.54%,51.67
18147,8500,11.11%,185.28
18148,18000,10.00%,580.81
18149,15000,11.11%,491.87
18150,15000,19.74%,395.25
18151,2800,11.11%,91.82
18152,10400,5.79%,315.4
18153,6000,11.11%,196.75
18154,5400,7.29%,167.46
18155,7500,14.91%,178.08
18156,4100,14.91%,141.95
18157,10000,11.11%,327.91
18158,16450,11.11%,358.57
18159,14500,7.66%,452.11
18160,35000,19.36%,914.87
18161,7000,9.63%,224.66
18162,9600,7.66%,299.33
18163,8000,11.11%,262.33
18164,12900,16.02%,313.85
18165,20000,19.36%,522.79
18166,20000,18.62%,514.64
18167,18000,13.43%,413.53
18168,8000,16.02%,194.63
18169,35000,16.77%,865.52
18170,3600,6.92%,111.03
18171,2000,5.42%,60.32
18172,6000,16.02%,145.98
18173,33250,13.06%,1121.29
18174,15000,7.66%,467.7
18175,10800,15.28%,258.53
18176,12000,10.37%,389.3
18177,4000,10.37%,129.77
18178,16525,15.28%,575.12
18179,20000,20.48%,535.24
18180,4700,6.92%,144.96
18181,8000,11.11%,262.33
18182,3500,5.42%,105.56
18183,6000,10.00%,193.61
18184,1825,12.68%,61.22
18185,3950,6.92%,121.83
18186,7000,16.02%,170.31
18187,7200,7.66%,224.5
18188,5000,6.92%,154.21
18189,5000,10.74%,163.08
18190,15000,16.77%,370.94
18191,20000,15.65%,482.65
18192,4800,16.77%,118.7
18193,2500,7.29%,77.53
18194,14400,7.66%,448.99
18195,10000,15.65%,241.33
18196,11700,10.74%,381.61
18197,6400,6.92%,197.38
18198,35000,17.14%,872.48
18199,1500,13.06%,50.59
18200,10800,18.62%,277.91
18201,14600,13.06%,332.65
18202,15000,10.37%,486.62
18203,3000,7.29%,93.03
18204,10000,16.02%,243.29
18205,12000,16.02%,291.95
18206,3000,13.06%,101.17
18207,18000,14.91%,427.37
18208,10000,5.42%,301.6
18209,15250,13.43%,350.36
18210,25000,10.37%,811.03
18211,14400,17.51%,361.84
18212,4800,5.42%,144.77
18213,3625,6.92%,111.8
18214,16000,20.11%,424.89
18215,9000,13.06%,205.06
18216,22000,14.17%,513.85
18217,12500,18.62%,455.81
18218,3600,13.80%,83.4
18219,4000,13.80%,92.66
18220,8000,13.43%,271.22
18221,15250,13.80%,353.27
18222,8000,5.79%,242.62
18223,8000,15.65%,193.06
18224,12000,6.92%,370.09
18225,24000,19.74%,632.39
18226,10000,6.92%,308.41
18227,10000,9.63%,320.94
18228,14000,7.29%,434.14
18229,12000,7.66%,374.16
18230,15000,10.74%,489.24
18231,12000,10.74%,391.39
18232,3000,13.80%,69.5
18233,10000,7.29%,310.1
18234,15000,12.68%,338.85
18235,10000,14.91%,346.22
18236,9600,10.74%,313.12
18237,20000,12.68%,670.81
18238,25000,19.36%,653.48
18239,16000,20.85%,431.51
18240,13650,10.00%,290.03
18241,7200,12.68%,241.49
18242,14000,7.29%,434.14
18243,25000,16.77%,888.46
18244,10000,12.68%,335.41
18245,5375,5.79%,163.01
18246,30000,19.74%,790.49
18247,12000,11.11%,261.57
18248,16950,10.37%,549.88
18249,16800,12.68%,379.51
18250,5000,10.00%,161.34
18251,35000,12.68%,1173.91
18252,12000,10.74%,259.36
18253,5000,10.37%,162.21
18254,10000,5.42%,301.6
18255,10000,16.40%,353.55
18256,9000,13.43%,206.77
18257,15000,7.66%,467.7
18258,6300,5.79%,191.06
18259,30000,16.77%,741.88
18260,9600,7.29%,297.7
18261,9000,11.11%,196.18
18262,9600,14.17%,328.9
18263,10000,10.00%,322.68
18264,9000,13.80%,208.49
18265,14000,7.66%,436.52
18266,15000,14.91%,356.15
18267,11000,5.42%,331.76
18268,11000,10.37%,356.86
18269,4800,7.66%,149.67
18270,14000,10.37%,300.02
18271,15250,12.68%,344.5
18272,8000,13.80%,272.65
18273,15000,16.40%,530.33
18274,35000,18.25%,893.54
18275,9600,15.28%,229.8
18276,12000,7.29%,372.12
18277,25200,15.65%,881.61
18278,6500,5.79%,197.13
18279,4800,11.11%,157.4
18280,35000,17.88%,1263.23
18281,6800,5.79%,206.23
18282,8000,10.37%,259.53
18283,10000,9.63%,320.94
18284,8500,6.92%,262.15
18285,9350,10.37%,303.33
18286,5000,11.11%,163.96
18287,10000,10.37%,324.42
18288,4500,5.42%,135.72
18289,4200,14.91%,99.72
18290,4000,5.79%,121.31
18291,10000,15.65%,349.85
18292,4550,10.74%,98.34
18293,10400,14.91%,360.07
18294,3625,11.11%,118.87
18295,3000,15.28%,71.82
18296,6000,18.62%,154.4
18297,10000,16.02%,351.67
18298,15000,19.36%,392.09
18299,35000,17.51%,879.47
18300,10000,5.79%,303.27
18301,13000,15.65%,454.8
18302,10000,11.11%,327.91
18303,1000,10.00%,32.27
18304,5000,9.63%,160.47
18305,8400,17.14%,209.4
18306,16000,14.91%,379.89
18307,4000,5.79%,121.31
18308,7500,5.79%,227.46
18309,7200,6.92%,222.06
18310,15000,10.00%,484.01
18311,4000,6.92%,123.37
18312,6000,19.74%,158.1
18313,11200,5.79%,339.67
18314,5000,7.29%,155.05
18315,1000,14.17%,34.27
18316,10000,13.80%,340.81
18317,26000,18.99%,674.32
18318,4500,10.00%,145.21
18319,10000,7.66%,201.15
18320,20050,17.51%,503.81
18321,2725,10.74%,88.88
18322,6000,5.79%,181.97
18323,25000,15.65%,603.32
18324,5000,10.74%,163.08
18325,1800,9.63%,57.77
18326,12000,7.29%,372.12
18327,8000,14.91%,276.98
18328,9000,19.36%,235.26
18329,9000,10.37%,192.87
18330,20000,21.59%,547.73
18331,7000,5.42%,211.12
18332,8000,14.91%,276.98
18333,10000,5.79%,303.27
18334,13000,16.02%,316.28
18335,8500,10.37%,275.76
18336,6000,13.06%,136.71
18337,28000,18.62%,1021.0
18338,28000,16.40%,686.88
18339,7500,12.68%,169.43
18340,10500,11.11%,228.88
18341,12800,17.14%,319.08
18342,15000,10.37%,486.62
18343,10000,10.37%,324.42
18344,5000,6.92%,154.21
18345,20000,13.06%,455.68
18346,17500,15.28%,609.05
18347,7000,5.79%,212.29
18348,15000,16.02%,364.94
18349,12000,10.37%,257.16
18350,9600,10.74%,207.49
18351,7000,6.92%,215.89
18352,10000,16.40%,353.55
18353,3200,16.40%,78.5
18354,12000,14.17%,280.28
18355,30000,16.40%,735.94
18356,35000,17.51%,879.47
18357,20000,15.28%,478.75
18358,12000,13.43%,275.69
18359,6000,13.43%,137.85
18360,12000,18.99%,311.23
18361,14000,15.28%,335.13
18362,25000,16.40%,613.28
18363,6250,6.92%,192.76
18364,17600,10.74%,380.39
18365,10000,11.11%,217.98
18366,14000,15.28%,487.24
18367,29700,16.40%,728.58
18368,7000,12.68%,234.79
18369,4000,16.02%,97.32
18370,10000,7.29%,310.1
18371,4000,21.22%,108.71
18372,35000,20.48%,936.66
18373,9800,15.28%,234.59
18374,23000,18.25%,587.19
18375,8000,11.11%,262.33
18376,10000,10.74%,326.16
18377,5000,7.29%,155.05
18378,11500,20.11%,428.03
18379,2800,16.77%,99.51
18380,15000,13.80%,347.48
18381,8700,6.92%,268.32
18382,5000,13.43%,169.51
18383,10000,10.37%,324.42
18384,8000,16.77%,197.84
18385,6000,7.66%,187.08
18386,3000,10.00%,96.81
18387,15000,16.02%,364.94
18388,11425,10.37%,370.65
18389,1000,5.42%,30.16
18390,4000,9.63%,128.38
18391,4000,7.29%,124.04
18392,8000,13.06%,182.28
18393,8000,10.00%,169.98
18394,8400,10.37%,180.01
18395,8400,15.65%,202.72
18396,5000,17.51%,179.54
18397,12000,13.06%,273.41
18398,16000,10.00%,516.28
18399,17000,17.14%,423.78
18400,9600,10.00%,309.77
18401,2000,10.37%,64.89
18402,11550,11.11%,251.76
18403,25000,16.02%,608.22
18404,20000,11.11%,655.82
18405,35000,17.88%,886.49
18406,16000,16.02%,389.26
18407,16000,13.06%,364.55
18408,12000,10.37%,257.16
18409,11850,11.11%,258.3
18410,4200,10.37%,90.01
18411,9000,15.28%,313.23
18412,35000,16.77%,1243.85
18413,7475,5.42%,225.45
18414,4500,12.68%,150.94
18415,8000,13.43%,183.8
18416,4000,7.29%,79.76
18417,9500,5.42%,286.52
18418,25000,19.74%,658.74
18419,10000,5.42%,301.6
18420,12375,14.91%,293.82
18421,7200,5.42%,217.16
18422,6000,18.25%,153.18
18423,12000,15.28%,287.25
18424,15000,10.37%,486.62
18425,7000,7.66%,140.8
18426,6500,7.29%,201.57
18427,17000,10.74%,367.43
18428,11300,7.29%,350.42
18429,4000,13.80%,136.33
18430,7125,10.00%,229.91
18431,3500,10.00%,74.37
18432,6500,5.42%,196.04
18433,10000,10.74%,326.16
18434,12000,15.28%,287.25
18435,15000,7.66%,467.7
18436,13200,10.00%,280.47
18437,14000,7.29%,434.14
18438,16000,19.74%,421.6
18439,2100,15.65%,50.68
18440,18000,17.51%,452.3
18441,10900,15.65%,381.34
18442,8000,7.66%,160.92
18443,5000,5.42%,150.8
18444,20000,13.80%,463.3
18445,1200,12.68%,40.25
18446,20000,18.25%,510.6
18447,9600,13.80%,222.39
18448,9600,16.40%,235.5
18449,1500,14.54%,51.67
18450,5600,13.80%,190.86
18451,1675,11.11%,36.52
18452,15600,17.88%,563.04
18453,34000,17.14%,847.55
18454,6000,5.42%,180.96
18455,3000,10.00%,63.75
18456,5000,16.40%,122.66
18457,16000,16.02%,389.26
18458,13000,10.37%,278.59
18459,1500,7.29%,46.52
18460,7000,5.79%,212.29
18461,10500,16.02%,255.46
18462,8000,12.68%,268.33
18463,1500,7.29%,46.52
18464,10000,14.17%,233.57
18465,18000,17.51%,452.3
18466,19125,20.85%,515.79
18467,10000,11.11%,327.91
18468,7200,5.42%,217.16
18469,7000,5.79%,212.29
18470,10975,10.37%,235.19
18471,5000,6.92%,154.21
18472,12000,10.37%,389.3
18473,10000,11.11%,327.91
18474,9600,14.91%,332.37
18475,9300,5.79%,282.04
18476,22250,20.48%,595.45
18477,12175,13.80%,282.04
18478,7900,7.29%,244.98
18479,2500,6.92%,77.11
18480,22300,18.99%,578.36
18481,10000,9.63%,320.94
18482,15000,12.68%,503.11
18483,10000,6.92%,308.41
18484,10800,15.65%,260.64
18485,6000,17.14%,149.57
18486,15000,10.37%,486.62
18487,4100,10.74%,88.62
18488,5000,10.37%,162.21
18489,20000,20.85%,539.39
18490,3750,10.00%,79.68
18491,4200,14.54%,144.66
18492,35000,17.88%,886.49
18493,16000,16.02%,389.26
18494,6600,6.92%,203.55
18495,30000,18.99%,778.06
18496,4000,11.11%,131.17
18497,5000,5.79%,151.64
18498,12000,7.29%,372.12
18499,19200,15.28%,459.6
18500,5800,7.29%,179.86
18501,9000,5.79%,272.95
18502,13000,7.29%,403.13
18503,1600,14.17%,37.38
18504,20000,14.91%,474.86
18505,24000,11.11%,786.99
18506,10000,7.29%,310.1
18507,5000,6.92%,154.21
18508,20000,11.11%,655.82
18509,25000,18.62%,643.3
18510,1800,14.91%,62.32
18511,2375,11.11%,77.88
18512,12000,11.11%,393.5
18513,9600,6.92%,296.07
18514,15450,19.74%,407.1
18515,10000,12.68%,225.9
18516,12325,16.40%,302.35
18517,25000,18.25%,559.74
18518,20000,17.88%,506.57
18519,5000,6.92%,154.21
18520,9000,14.54%,309.97
18521,6000,17.51%,150.77
18522,4200,6.92%,129.54
18523,8000,14.54%,275.53
18524,16000,10.00%,516.28
18525,12000,10.37%,389.3
18526,14000,15.65%,337.86
18527,15000,14.17%,350.35
18528,5000,5.42%,150.8
18529,8000,10.74%,260.93
18530,22400,12.68%,506.01
18531,6900,7.66%,215.15
18532,12000,7.66%,374.16
18533,12000,7.29%,372.12
18534,7000,10.37%,227.09
18535,7000,10.00%,225.88
18536,10050,9.63%,322.55
18537,14000,11.11%,305.17
18538,3000,5.79%,90.99
18539,6000,7.66%,187.08
18540,1750,12.68%,58.7
18541,7000,16.40%,171.72
18542,35000,20.48%,791.48
18543,30000,16.02%,729.87
18544,4000,10.37%,129.77
18545,6000,10.37%,194.65
18546,10000,10.37%,324.42
18547,11400,7.29%,353.52
18548,2150,7.29%,66.68
18549,5600,17.51%,140.72
18550,6500,10.00%,138.11
18551,6000,10.00%,193.61
18552,2400,7.66%,74.84
18553,12000,6.92%,370.09
18554,8800,10.00%,283.96
18555,6800,7.66%,212.03
18556,8000,14.17%,186.86
18557,14000,18.62%,360.25
18558,8800,18.25%,224.67
18559,5000,9.63%,160.47
18560,15000,11.11%,326.96
18561,12500,15.65%,437.31
18562,16000,13.06%,364.55
18563,4000,5.42%,120.64
18564,8000,7.66%,249.44
18565,8000,10.00%,258.14
18566,3000,11.11%,98.38
18567,25000,17.88%,633.21
18568,5000,7.66%,155.9
18569,20000,14.91%,420.02
18570,3825,10.00%,123.43
18571,24000,13.06%,809.35
18572,15000,11.11%,491.87
18573,8000,10.37%,259.53
18574,7125,5.79%,216.08
18575,3000,10.37%,97.33
18576,10000,5.79%,303.27
18577,8000,19.36%,209.12
18578,10000,10.37%,214.3
18579,2800,12.68%,93.92
18580,22250,11.11%,729.6
18581,9000,7.29%,279.09
